真实值_第1小时,预测值_第1小时,真实值_第2小时,预测值_第2小时,真实值_第3小时,预测值_第3小时
3.8999999,3.909201,3.8999999,3.88736,3.8999999,3.8839746
3.8999999,3.8866296,3.8999999,3.8703406,3.8999999,3.8631952
3.8999999,3.9067297,3.8999999,3.8857293,3.8999999,3.8822868
3.8999999,3.9136322,3.8999999,3.8923192,3.8999999,3.889884
3.8999999,3.9135194,3.8999999,3.8987684,3.8999999,3.903957
3.8999999,3.900307,3.8999999,3.9073582,3.8999999,3.9721742
3.8999999,3.912125,3.8999999,3.9976835,4.0,4.106334
3.8999999,4.0317173,4.0,4.060383,4.0,4.0251536
4.0,4.004764,4.0,3.982882,4.0,3.958173
4.0,3.9669302,4.0,3.9419518,4.0,3.9353757
4.0,3.9775357,4.0,3.9541085,4.0,3.9463632
4.0,3.9773138,4.0,3.956073,3.8999999,3.9490182
4.0,3.9546201,3.8999999,3.9330144,3.8999999,3.925947
3.8999999,3.959197,3.8999999,3.9379609,3.7,3.9295027
3.8999999,3.9141393,3.7,3.8918056,3.8999999,3.8888702
3.7,3.9137812,3.8999999,3.8911266,3.8999999,3.8883762
3.8999999,3.8445606,3.8999999,3.8239398,3.8999999,3.8286598
3.8999999,3.8704824,3.8999999,3.8511882,3.8999999,3.8644197
3.8999999,3.8824866,3.8999999,3.8702693,3.8999999,3.875893
3.8999999,3.903933,3.8999999,3.8867831,3.8999999,3.8806326
3.8999999,3.9181893,3.8999999,3.896148,3.8999999,3.887847
3.8999999,3.895342,3.8999999,3.876754,3.8999999,3.8688085
3.8999999,3.9148743,3.8999999,3.8937204,3.8999999,3.8878582
3.8999999,3.9163659,3.8999999,3.8935192,3.8999999,3.8895226
3.8999999,3.8928337,3.8999999,3.873945,3.8,3.8668594
3.8999999,3.882488,3.8,3.8644395,3.8999999,3.8573613
3.8,3.8712316,3.8999999,3.8526528,3.8999999,3.8460987
3.8999999,3.8303597,3.8999999,3.8181603,3.8999999,3.8132489
3.8999999,3.9156013,3.8999999,3.89558,3.8999999,3.891493
3.8999999,3.8952715,3.8999999,3.9021509,3.8999999,3.9772713
3.8999999,3.903596,3.8999999,3.9686165,4.0,4.119539
3.8999999,4.0779347,4.0,4.210217,4.0,4.257871
4.0,4.0659237,4.0,4.084081,4.0,4.030798
4.0,4.021789,4.0,3.9905684,4.0,3.9689846
4.0,3.97612,4.0,3.94891,4.0,3.9408307
4.0,3.9796562,4.0,3.957176,4.0,3.949439
4.0,3.9687212,4.0,3.947203,4.0,3.939257
4.0,3.9544716,4.0,3.9334922,3.8999999,3.9256308
4.0,3.9566953,3.8999999,3.9357069,3.8999999,3.9269934
3.8999999,3.952658,3.8999999,3.930878,3.8999999,3.9222686
3.8999999,3.9140112,3.8999999,3.8920407,3.8999999,3.8876264
3.8999999,3.8952544,3.8999999,3.877201,3.8999999,3.877203
3.8999999,3.872685,3.8999999,3.8646786,3.8999999,3.8865972
3.8999999,3.88675,3.8999999,3.8769822,4.0,3.881013
3.8999999,3.9099216,4.0,3.8889916,3.6,3.8787365
4.0,3.9558063,3.6,3.9223585,3.8999999,3.908816
3.6,3.9371727,3.8999999,3.917229,4.0,3.9164772
3.8999999,3.8131742,4.0,3.802566,3.8999999,3.7980058
4.0,3.9067867,3.8999999,3.8863509,3.8999999,3.8813024
3.8999999,3.9233167,3.8999999,3.9014616,3.8999999,3.8970509
3.8999999,3.9086812,3.8999999,3.8865895,3.8999999,3.882766
3.8999999,3.9132767,3.8999999,3.8898892,3.8999999,3.8869774
3.8999999,3.8923867,3.8999999,3.8728602,4.0,3.866309
3.8999999,3.8901234,4.0,3.883539,3.8999999,3.920447
4.0,3.8893707,3.8999999,3.9240952,4.2,4.1094203
3.8999999,4.0517745,4.2,4.1968765,4.4,4.322967
4.2,4.1206784,4.4,4.2232428,4.2,4.1820326
4.4,4.2605004,4.2,4.1748586,4.1,4.0531006
4.2,4.2104635,4.1,4.1274796,4.1,4.0687885
4.1,4.088009,4.1,4.0566893,4.1,4.042715
4.1,4.0525928,4.1,4.029405,4.0,4.0198236
4.1,4.037735,4.0,4.0176096,4.0,4.008901
4.0,4.040656,4.0,4.0199842,4.0,4.0121036
4.0,3.990285,4.0,3.972456,4.0,3.9672747
4.0,3.9854496,4.0,3.968851,4.0,3.9645028
4.0,3.9942281,4.0,3.9812639,4.0,3.978056
4.0,4.0062227,4.0,3.991065,4.0,3.9844253
4.0,4.0076904,4.0,3.9990134,3.8,3.9936073
4.0,4.009414,3.8,3.9948828,3.8,3.9874039
3.8,3.9757383,3.8,3.9554296,4.0,3.950078
3.8,3.8960636,4.0,3.8807135,4.0,3.8716376
4.0,3.9067993,4.0,3.8901644,4.0,3.8824286
4.0,3.9864137,4.0,3.9712887,4.0,3.9672704
4.0,3.9721913,4.0,3.9531264,3.8999999,3.9472337
4.0,3.9442909,3.8999999,3.9218261,4.0,3.9152327
3.8999999,3.9384196,4.0,3.9163756,3.8999999,3.9104443
4.0,3.9238627,3.8999999,3.9024858,3.8999999,3.8978312
3.8999999,3.9596727,3.8999999,3.9377348,3.8999999,3.9325511
3.8999999,3.936269,3.8999999,3.9302762,4.0,3.9493098
3.8999999,3.9089346,4.0,3.9366684,4.2,4.0655937
4.0,4.0480404,4.2,4.170169,4.3,4.247361
4.2,4.1275153,4.3,4.135825,4.2,4.0845146
4.3,4.2231603,4.2,4.138821,4.1,4.0772414
4.2,4.127959,4.1,4.086391,4.1,4.0633802
4.1,4.088627,4.1,4.0632815,4.1,4.0570116
4.1,4.0622087,4.1,4.0392733,4.0,4.033108
4.1,4.0510244,4.0,4.0295444,3.8999999,4.02215
4.0,4.0519576,3.8999999,4.0313935,4.0,4.023914
3.8999999,3.9926069,4.0,3.9765086,4.0,3.9724662
4.0,3.9670854,4.0,3.9475245,4.0,3.9418368
4.0,3.9849362,4.0,3.969244,4.0,3.9648945
4.0,4.0275784,4.0,4.016949,4.0,4.01238
4.0,4.0022063,4.0,3.989193,3.7,3.9837675
4.0,4.009703,3.7,3.9950047,3.8999999,3.988579
3.7,3.9671276,3.8999999,3.945326,3.8,3.9405258
3.8999999,3.8921702,3.8,3.8764105,3.8999999,3.8683815
3.8,3.9352467,3.8999999,3.9131942,3.8999999,3.9080877
3.8999999,3.8978758,3.8999999,3.8797002,3.8999999,3.8741732
3.8999999,3.9176686,3.8999999,3.8952107,3.8999999,3.8923652
3.8999999,3.910939,3.8999999,3.8888242,3.8999999,3.8858058
3.8999999,3.9127843,3.8999999,3.8901649,3.8999999,3.887612
3.8999999,3.914526,3.8999999,3.8927755,3.8999999,3.889963
3.8999999,3.9203937,3.8999999,3.9006383,3.8999999,3.8979194
3.8999999,3.9059021,3.8999999,3.9117553,4.0,3.9786057
3.8999999,3.908774,4.0,3.9792106,4.2,4.0909376
4.0,4.0016885,4.2,4.0646577,4.1,4.0545163
4.2,4.082894,4.1,4.0441847,4.0,3.9974322
4.1,4.047387,4.0,4.014884,4.0,3.9986918
4.0,4.034839,4.0,4.0076466,4.0,3.9947295
4.0,3.9919262,4.0,3.9711394,4.0,3.9637423
4.0,3.979651,4.0,3.9597049,3.7,3.9527185
4.0,3.9687278,3.7,3.9491687,3.8999999,3.9418018
3.7,3.9810622,3.8999999,3.962558,4.0,3.9559414
3.8999999,3.8429215,4.0,3.8244562,3.8999999,3.8169363
4.0,3.919767,3.8999999,3.8983452,4.0,3.8936176
3.8999999,3.9507942,4.0,3.9287395,3.8999999,3.9216573
4.0,3.9269705,3.8999999,3.9069846,4.0,3.9045331
3.8999999,3.943472,4.0,3.9217618,4.0,3.9166093
4.0,3.9266047,4.0,3.9039433,4.0,3.8973577
4.0,3.9367933,4.0,3.9154732,4.0,3.91222
4.0,3.9389386,4.0,3.917303,3.8999999,3.9138575
4.0,3.9377544,3.8999999,3.915565,3.8999999,3.9105408
3.8999999,3.936435,3.8999999,3.9141617,3.8999999,3.909165
3.8999999,3.9126976,3.8999999,3.890209,3.8999999,3.8876357
3.8999999,3.9137554,3.8999999,3.8913143,3.8999999,3.8892977
3.8999999,3.915128,3.8999999,3.893495,3.8,3.8910115
3.8999999,3.9148874,3.8,3.8939617,3.8999999,3.8909388
3.8,3.9230201,3.8999999,3.903506,3.8999999,3.9016464
3.8999999,3.877416,3.8999999,3.8781426,3.8999999,3.9082065
3.8999999,3.9072082,3.8999999,3.9389203,4.1,3.9728036
3.8999999,3.955164,4.1,3.9542956,4.0,3.9454825
4.1,4.0089545,4.0,3.9783,4.0,3.9624646
4.0,4.0170946,4.0,3.9830196,4.0,3.965752
4.0,3.983167,4.0,3.9607458,4.0,3.952728
4.0,3.9674191,4.0,3.9452286,3.8999999,3.9373918
4.0,3.9385703,3.8999999,3.9167066,3.8999999,3.9114273
3.8999999,3.95684,3.8999999,3.9353142,3.8999999,3.9271777
3.8999999,3.9136171,3.8999999,3.8908389,3.8999999,3.8881147
3.8999999,3.9110372,3.8999999,3.8886123,3.8999999,3.8855407
3.8999999,3.9124691,3.8999999,3.891211,3.8999999,3.8873231
3.8999999,3.9026656,3.8999999,3.8833408,4.0,3.877394
3.8999999,3.911552,4.0,3.8919518,3.8999999,3.8853865
4.0,3.9113054,3.8999999,3.8900218,3.8999999,3.8839636
3.8999999,3.9639778,3.8999999,3.9420848,3.8999999,3.938075
3.8999999,3.9071362,3.8999999,3.8860605,3.8999999,3.8805442
3.8999999,3.9279044,3.8999999,3.9054742,3.8999999,3.90129
3.8999999,3.921923,3.8999999,3.8991246,3.8999999,3.896094
3.8999999,3.91715,3.8999999,3.8941505,3.8999999,3.8917227
3.8999999,3.9022183,3.8999999,3.882245,3.8999999,3.8777163
3.8999999,3.9058976,3.8999999,3.885016,3.8,3.881369
3.8999999,3.9025612,3.8,3.8827329,3.8,3.8787487
3.8,3.9124477,3.8,3.8911588,3.8999999,3.8892002
3.8,3.9116163,3.8999999,3.8926125,3.8999999,3.8880076
3.8999999,3.8835747,3.8999999,3.8655238,3.8999999,3.8645864
3.8999999,3.9242318,3.8999999,3.9151828,3.8999999,3.9288957
3.8999999,3.931265,3.8999999,3.9114883,3.8999999,3.9100752
3.8999999,3.9246202,3.8999999,3.902369,3.8999999,3.8973212
3.8999999,3.9243436,3.8999999,3.9018815,3.8999999,3.8979497
3.8999999,3.9261546,3.8999999,3.9036398,3.8999999,3.8998702
3.8999999,3.9159052,3.8999999,3.8931332,3.8999999,3.8899941
3.8999999,3.9095438,3.8999999,3.8873556,3.8999999,3.883755
3.8999999,3.9089112,3.8999999,3.886738,3.8999999,3.8828473
3.8999999,3.902371,3.8999999,3.8814003,3.8999999,3.875739
3.8999999,3.8934255,3.8999999,3.8736894,3.8,3.8663087
3.8999999,3.8925364,3.8,3.8727167,3.8999999,3.8659003
3.8,3.8851001,3.8999999,3.8643038,3.8999999,3.8577332
3.8999999,3.837904,3.8999999,3.8228528,3.8999999,3.8177154
3.8999999,3.8921595,3.8999999,3.8718162,3.8999999,3.8631697
3.8999999,3.8975794,3.8999999,3.877858,3.8999999,3.868523
3.8999999,3.8942173,3.8999999,3.873776,3.8999999,3.8668005
3.8999999,3.9040165,3.8999999,3.883386,3.8999999,3.8778093
3.8999999,3.9087908,3.8999999,3.8866458,3.8999999,3.8827782
3.8999999,3.9145963,3.8999999,3.891258,3.8999999,3.8886006
3.8999999,3.901212,3.8999999,3.8813276,3.8,3.8763099
3.8999999,3.9088905,3.8,3.8871279,3.7,3.883547
3.8,3.910004,3.7,3.8881938,3.8999999,3.8849995
3.7,3.8454895,3.8999999,3.831156,3.8,3.8259203
3.8999999,3.8179538,3.8,3.811567,3.8999999,3.8136232
3.8,3.8901572,3.8999999,3.8705196,3.8999999,3.8651183
3.8999999,3.8760593,3.8999999,3.8590004,3.8999999,3.8538136
3.8999999,3.9209437,3.8999999,3.9001722,3.8999999,3.8940947
3.8999999,3.910631,3.8999999,3.8898785,3.8999999,3.8830879
3.8999999,3.9155507,3.8999999,3.8938909,3.8999999,3.8886225
3.8999999,3.9129047,3.8999999,3.8902776,3.8999999,3.8863504
3.8999999,3.8999186,3.8999999,3.8794959,3.8999999,3.8730662
3.8999999,3.8804874,3.8999999,3.8604343,3.8999999,3.8531044
3.8999999,3.8765795,3.8999999,3.8556356,3.8999999,3.8479908
3.8999999,3.879179,3.8999999,3.8582792,3.8999999,3.8505263
3.8999999,3.897391,3.8999999,3.8772755,3.8999999,3.8704345
3.8999999,3.881951,3.8999999,3.8617504,3.8999999,3.8543513
3.8999999,3.881537,3.8999999,3.8609834,3.8999999,3.8541758
3.8999999,3.8968623,3.8999999,3.8767114,3.8999999,3.8690622
3.8999999,3.8933606,3.8999999,3.8716114,3.8999999,3.8644476
3.8999999,3.915015,3.8999999,3.8907447,3.8999999,3.886432
3.8999999,3.9203897,3.8999999,3.8959713,3.8999999,3.8921714
3.8999999,3.9141562,3.8999999,3.8912249,3.8999999,3.8881106
3.8999999,3.917956,3.8999999,3.8945353,3.8999999,3.8923514
3.8999999,3.9164648,3.8999999,3.8933678,3.8999999,3.8911238
3.8999999,3.9062347,3.8999999,3.8852727,3.8,3.881726
3.8999999,3.899592,3.8,3.8803854,3.8,3.8759456
3.8,3.9043803,3.8,3.8843033,3.8,3.8808687
3.8,3.8698297,3.8,3.8541577,3.8,3.8485847
3.8,3.9107661,3.8,3.8894541,3.8,3.8871045
3.8,3.8905485,3.8,3.8715475,3.8999999,3.8662572
3.8,3.8555627,3.8999999,3.839272,3.8999999,3.8354647
3.8999999,3.8724418,3.8999999,3.8528829,3.8999999,3.8471925
3.8999999,3.9289489,3.8999999,3.9060853,3.8999999,3.9006205
3.8999999,3.9121304,3.8999999,3.8898807,3.8,3.8855085
3.8999999,3.9123564,3.8,3.8898432,3.8,3.8859706
3.8,3.9042377,3.8,3.8831794,3.8,3.8779998
3.8,3.830555,3.8,3.817882,3.7,3.8122427
3.8,3.813364,3.7,3.8014076,3.8,3.7959135
3.7,3.8084922,3.8,3.7966502,3.8,3.7911623
3.8,3.7884731,3.8,3.7754219,3.8,3.769969
3.8,3.80344,3.8,3.7924771,3.8,3.787639
3.8,3.8098662,3.8,3.799962,3.8999999,3.796371
3.8,3.8212457,3.8999999,3.8120446,3.8999999,3.809401
3.8999999,3.8204958,3.8999999,3.8120873,3.8999999,3.8102727
3.8999999,3.8763945,3.8999999,3.8535635,3.8999999,3.8450377
3.8999999,3.897897,3.8999999,3.8761275,3.8999999,3.868547
3.8999999,3.876284,3.8999999,3.8554168,3.8999999,3.847779
3.8999999,3.8804612,3.8999999,3.860273,3.8999999,3.8528564
3.8999999,3.8832064,3.8999999,3.8637714,3.8,3.8562517
3.8999999,3.885134,3.8,3.8666055,3.8,3.8591158
3.8,3.878603,3.8,3.8606517,3.8,3.8537772
3.8,3.8263514,3.8,3.8141887,3.8,3.8090696
3.8,3.8262935,3.8,3.8151982,3.8,3.8110962
3.8,3.838951,3.8,3.8266876,3.8,3.823152
3.8,3.8543177,3.8,3.836346,3.8999999,3.8317373
3.8,3.8426087,3.8999999,3.828002,3.8999999,3.825533
3.8999999,3.8510737,3.8999999,3.8332617,3.8999999,3.8288534
3.8999999,3.902231,3.8999999,3.8808887,3.8999999,3.8705816
3.8999999,3.8804238,3.8999999,3.8586965,3.8,3.8516986
3.8999999,3.8840082,3.8,3.8627298,3.8999999,3.8557415
3.8,3.8771164,3.8999999,3.8554258,3.8,3.8473573
3.8999999,3.816613,3.8,3.804312,3.8,3.7986646
3.8,3.8408265,3.8,3.824914,3.7,3.8182588
3.8,3.813459,3.7,3.8011386,3.8,3.795518
3.7,3.8031497,3.8,3.7914002,3.8,3.785969
3.8,3.7894468,3.8,3.777833,3.8999999,3.77365
3.8,3.8021462,3.8999999,3.793691,3.8999999,3.7918246
3.8999999,3.820419,3.8999999,3.8117423,3.8999999,3.8109496
3.8999999,3.8800771,3.8999999,3.8575323,3.8,3.8507311
3.8999999,3.8831034,3.8,3.8599396,3.7,3.852489
3.8,3.8775046,3.7,3.854722,3.8,3.8462925
3.7,3.8449411,3.8,3.8278656,3.8,3.8208284
3.8,3.7976985,3.8,3.7914715,3.8,3.790649
3.8,3.8253012,3.8,3.8137906,3.8,3.8089867
3.8,3.811097,3.8,3.8008566,3.8,3.7968194
3.8,3.8035107,3.8,3.794162,3.8,3.790801
3.8,3.8064938,3.8,3.7966812,3.8,3.7930758
3.8,3.8109417,3.8,3.8004642,3.8,3.7964215
3.8,3.8197153,3.8,3.8097575,3.8,3.8065908
3.8,3.835992,3.8,3.8226106,3.8,3.8190982
3.8,3.8171308,3.8,3.8097613,3.8,3.809559
3.8,3.8213937,3.8,3.8112302,3.8,3.8098965
3.8,3.8242364,3.8,3.8096812,3.8999999,3.8046257
3.8,3.8094354,3.8999999,3.7981403,3.8,3.7930007
3.8999999,3.8134136,3.8,3.8016486,3.8999999,3.7961388
3.8,3.8551295,3.8999999,3.8358958,3.8999999,3.8280628
3.8999999,3.8086693,3.8999999,3.7967405,3.8,3.7909849
3.8999999,3.82998,3.8,3.8168135,3.7,3.8109741
3.8,3.8516755,3.7,3.834686,3.8,3.8278146
3.7,3.8122163,3.8,3.8001807,3.8,3.7947829
3.8,3.795146,3.8,3.7841995,3.7,3.780038
3.8,3.8054783,3.7,3.7976286,3.8999999,3.7959983
3.7,3.8355033,3.8999999,3.8227358,3.8,3.8205326
3.8999999,3.7949164,3.8,3.8048935,4.0,3.8220277
3.8,3.8831332,4.0,3.8724668,3.8999999,3.874989
4.0,3.8865333,3.8999999,3.8655899,3.8999999,3.8552177
3.8999999,3.925474,3.8999999,3.9028833,3.8999999,3.897178
3.8999999,3.8994884,3.8999999,3.8795185,4.0,3.8728397
3.8999999,3.8916147,4.0,3.8709426,4.0,3.863968
4.0,3.8698266,4.0,3.8484035,3.8999999,3.8400013
4.0,3.9130125,3.8999999,3.8903086,3.8999999,3.886873
3.8999999,3.9170547,3.8999999,3.8957856,3.8999999,3.891231
3.8999999,3.8939908,3.8999999,3.8736694,3.8999999,3.8660598
3.8999999,3.8922029,3.8999999,3.8722184,3.8999999,3.865424
3.8999999,3.8941743,3.8999999,3.8753085,3.8999999,3.8692036
3.8999999,3.8940575,3.8999999,3.8756623,3.8999999,3.8678927
3.8999999,3.8986077,3.8999999,3.8815293,3.8999999,3.874702
3.8999999,3.8939517,3.8999999,3.874088,3.8999999,3.8655708
3.8999999,3.892574,3.8999999,3.8727472,3.8999999,3.8652208
3.8999999,3.9049022,3.8999999,3.885532,3.8999999,3.878837
3.8999999,3.922351,3.8999999,3.899757,3.8999999,3.8959181
3.8999999,3.9167523,3.8999999,3.8935773,3.8,3.8906384
3.8999999,3.8929937,3.8,3.8744516,3.8,3.8675494
3.8,3.8826947,3.8,3.8641477,3.8,3.857087
3.8,3.8337371,3.8,3.820424,3.8,3.815022
3.8,3.8422024,3.8,3.8273637,3.8,3.8216941
3.8,3.8322651,3.8,3.8201632,3.8,3.816746
3.8,3.8457644,3.8,3.8339198,3.7,3.856363
3.8,3.8305573,3.7,3.8608572,3.8999999,3.9094906
3.7,3.8966942,3.8999999,3.8917584,3.8999999,3.873835
3.8999999,3.8742292,3.8999999,3.8616288,3.8999999,3.8435946
3.8999999,3.8879771,3.8999999,3.8684876,3.8999999,3.8618846
3.8999999,3.8950648,3.8999999,3.875717,3.8999999,3.8690484
3.8999999,3.894352,3.8999999,3.8741658,3.8999999,3.866735
3.8999999,3.858727,3.8999999,3.839899,3.8999999,3.832354
3.8999999,3.85225,3.8999999,3.8346097,3.6,3.8275669
3.8999999,3.8793867,3.6,3.8587623,3.7,3.8508487
3.6,3.8707368,3.7,3.848707,3.8,3.8400857
3.7,3.7632427,3.8,3.750074,3.8,3.7463894
3.8,3.7756555,3.8,3.783055,3.8,3.803411
3.8,3.7852314,3.8,3.7855372,3.8999999,3.7914917
3.8,3.8181925,3.8999999,3.8111715,3.8,3.8120227
3.8999999,3.8451717,3.8,3.8259141,3.8999999,3.8182862
3.8,3.8476727,3.8999999,3.8297555,3.8,3.8222687
3.8999999,3.8352938,3.8,3.8217633,3.8,3.8157175
3.8,3.866199,3.8,3.8465366,3.8,3.8385334
3.8,3.8135116,3.8,3.8012612,3.8,3.79532
3.8,3.8046002,3.8,3.792618,3.8,3.786832
3.8,3.8103797,3.8,3.7981992,3.8,3.792475
3.8,3.8057404,3.8,3.794256,3.7,3.7890704
3.8,3.8099215,3.7,3.7989597,3.8,3.7944956
3.7,3.8244944,3.8,3.8149002,3.8999999,3.8138204
3.8,3.742628,3.8999999,3.7779255,3.8999999,3.8700204
3.8999999,3.82786,3.8999999,3.930692,3.8999999,4.0529447
3.8999999,4.004301,3.8999999,4.059787,3.8999999,4.0250707
3.8999999,3.970381,3.8999999,3.9423444,4.0,3.9114196
3.8999999,3.8918679,4.0,3.8719482,3.8999999,3.8653984
4.0,3.8923945,3.8999999,3.8723989,4.0,3.8654468
3.8999999,3.9238086,4.0,3.9007566,3.8999999,3.8961966
4.0,3.8810027,3.8999999,3.8612494,3.8999999,3.8537433
3.8999999,3.9140441,3.8999999,3.8912365,3.8999999,3.8877704
3.8999999,3.89018,3.8999999,3.8697753,3.8999999,3.861501
3.8999999,3.878355,3.8999999,3.8572342,3.8999999,3.8492546
3.8999999,3.891385,3.8999999,3.871735,3.8999999,3.8648927
3.8999999,3.8744228,3.8999999,3.8531275,3.8999999,3.845915
3.8999999,3.8825433,3.8999999,3.8611846,3.8999999,3.855482
3.8999999,3.8860781,3.8999999,3.8645003,3.8999999,3.8580894
3.8999999,3.921559,3.8999999,3.898389,3.8999999,3.8920157
3.8999999,3.898137,3.8999999,3.8789842,3.8999999,3.8720822
3.8999999,3.9261155,3.8999999,3.9036674,3.8999999,3.8995168
3.8999999,3.9210827,3.8999999,3.8980286,3.8999999,3.8951347
3.8999999,3.9157648,3.8999999,3.8923104,3.8999999,3.8901765
3.8999999,3.9027662,3.8999999,3.8824296,3.8999999,3.8780205
3.8999999,3.884838,3.8999999,3.8685262,3.8,3.8613315
3.8999999,3.8846054,3.8,3.8684855,3.8,3.8615026
3.8,3.9138088,3.8,3.892504,3.8,3.8902118
3.8,3.8734326,3.8,3.8531306,3.8,3.859822
3.8,3.847825,3.8,3.849629,3.8999999,3.8925598
3.8,3.8431182,3.8999999,3.9100177,3.8999999,3.9687355
3.8999999,3.9181125,3.8999999,3.928257,3.8999999,3.9054713
3.8999999,3.9132142,3.8999999,3.8938735,3.8999999,3.8872917
3.8999999,3.9262037,3.8999999,3.9039972,3.8,3.9009233
3.8999999,3.9277132,3.8,3.9052196,3.8999999,3.9022064
3.8,3.9163237,3.8999999,3.8935645,3.8,3.8905377
3.8999999,3.842309,3.8,3.8289557,3.8999999,3.8233197
3.8,3.8862453,3.8999999,3.8689663,3.8999999,3.8613367
3.8999999,3.8298829,3.8999999,3.8168092,3.8999999,3.8111594
3.8999999,3.859912,3.8999999,3.8402004,3.8999999,3.8326418
3.8999999,3.8816373,3.8999999,3.8618023,3.8,3.85454
3.8999999,3.8982937,3.8,3.8807127,3.8,3.873062
3.8,3.859885,3.8,3.840207,3.8999999,3.8334613
3.8,3.8422935,3.8999999,3.8262222,3.8999999,3.8210773
3.8999999,3.847225,3.8999999,3.8288932,3.7,3.8215554
3.8999999,3.8779309,3.7,3.857806,3.8999999,3.8507206
3.7,3.898053,3.8999999,3.8781965,3.8,3.871513
3.8999999,3.8177233,3.8,3.8064108,3.8999999,3.8010733
3.8,3.881872,3.8999999,3.86485,3.8999999,3.857793
3.8999999,3.8238184,3.8999999,3.8120637,3.8999999,3.8069339
3.8999999,3.868003,3.8999999,3.8517613,3.8,3.8462849
3.8999999,3.8982236,3.8,3.8790321,3.8,3.8740957
3.8,3.9124029,3.8,3.891637,3.8,3.8891575
3.8,3.8626614,3.8,3.8626802,3.8,3.9083116
3.8,3.8243456,3.8,3.845731,4.0,3.9618237
3.8,3.8763268,4.0,3.9612007,4.1,4.020576
4.0,3.938501,4.1,3.95991,4.0,3.9229488
4.1,4.03651,4.0,3.9905107,4.0,3.9662383
4.0,4.0030794,4.0,3.96965,3.8999999,3.9543495
4.0,3.957338,3.8999999,3.933486,3.8999999,3.9275856
3.8999999,3.940263,3.8999999,3.9180427,3.8999999,3.9134676
3.8999999,3.9109006,3.8999999,3.8886018,3.8999999,3.8854558
3.8999999,3.909566,3.8999999,3.8875434,3.8999999,3.883973
3.8999999,3.9114072,3.8999999,3.8887913,3.8999999,3.8856387
3.8999999,3.9009776,3.8999999,3.8801026,3.8999999,3.8743954
3.8999999,3.9058614,3.8999999,3.8862185,3.8,3.8819888
3.8999999,3.909801,3.8,3.8920112,3.8999999,3.8919811
3.8,3.8976974,3.8999999,3.880067,3.8999999,3.8722253
3.8999999,3.878663,3.8999999,3.8564432,3.8999999,3.849346
3.8999999,3.919109,3.8999999,3.8980079,3.8,3.8902717
3.8999999,3.900665,3.8,3.8818316,3.8999999,3.8744214
3.8,3.919597,3.8999999,3.8970084,3.8,3.8929083
3.8999999,3.856038,3.8,3.839794,3.8,3.8334007
3.8,3.881733,3.8,3.8648121,3.8,3.8580282
3.8,3.8294933,3.8,3.8174503,3.8,3.812394
3.8,3.822844,3.8,3.8110273,3.8,3.80605
3.8,3.8251677,3.8,3.8134565,3.8,3.8087878
3.8,3.8331087,3.8,3.821018,3.8,3.8183208
3.8,3.8253534,3.8,3.8264928,3.8,3.92659
3.8,3.8236272,3.8,3.951393,3.8999999,4.1102624
3.8,4.022528,3.8999999,4.1378016,3.8999999,4.1273594
3.8999999,3.951882,3.8999999,3.9683278,3.8999999,3.9256861
3.8999999,3.8973558,3.8999999,3.8794727,3.8999999,3.8713567
3.8999999,3.9026995,3.8999999,3.8834207,4.0,3.8761537
3.8999999,3.8898845,4.0,3.8686886,3.8999999,3.8614123
4.0,3.8761067,3.8999999,3.8534667,3.8999999,3.8445845
3.8999999,3.9137766,3.8999999,3.8911715,3.8999999,3.8870745
3.8999999,3.8765717,3.8999999,3.8539748,3.8999999,3.845582
3.8999999,3.8522623,3.8999999,3.8308718,3.8999999,3.822267
3.8999999,3.8612237,3.8999999,3.8391023,3.8,3.8306994
3.8999999,3.8783689,3.8,3.8561203,3.8999999,3.8495345
3.8,3.8673773,3.8999999,3.8450763,3.8999999,3.8378408
3.8999999,3.8382418,3.8999999,3.8222227,3.8,3.8190022
3.8999999,3.89227,3.8,3.8696175,3.8,3.8573227
3.8,3.8736742,3.8,3.851139,3.8999999,3.8426135
3.8,3.8477314,3.8999999,3.8301902,3.8,3.8236034
3.8999999,3.8513973,3.8,3.8334246,3.8,3.8263736
3.8,3.903294,3.8,3.8825972,3.8,3.877419
3.8,3.8282275,3.8,3.8160708,3.8,3.810875
3.8,3.816381,3.8,3.8047247,3.8,3.7996564
3.8,3.8141165,3.8,3.8025799,3.8,3.797662
3.8,3.8246295,3.8,3.813016,3.8,3.808542
3.8,3.8297422,3.8,3.8193285,3.8,3.8430412
3.8,3.8175597,3.8,3.8297975,3.8,3.9555774
3.8,3.8319025,3.8,3.9468353,3.8999999,4.069959
3.8,3.9999576,3.8999999,4.0728083,3.8999999,4.019113
3.8999999,3.9690776,3.8999999,3.958244,3.8999999,3.9076107
3.8999999,3.8936164,3.8999999,3.8757505,3.8999999,3.86787
3.8999999,3.8854856,3.8999999,3.8639305,3.8999999,3.8571746
3.8999999,3.8827791,3.8999999,3.860418,3.8999999,3.8528278
3.8999999,3.8523624,3.8999999,3.8314354,3.8999999,3.8230562
3.8999999,3.852898,3.8999999,3.8318431,3.8999999,3.8233843
3.8999999,3.8605978,3.8999999,3.8381069,3.8999999,3.8292189
3.8999999,3.856204,3.8999999,3.832528,3.8999999,3.823011
3.8999999,3.8568833,3.8999999,3.8348324,3.8999999,3.8266554
3.8999999,3.8489165,3.8999999,3.8279455,3.8,3.820531
